"title","logoPath","logoPathV3","jobId","currency","footerPlaceholderLabel","footerPlaceholderColor","companyName","isSaved","tagsAndSkills","placeholders","companyId","jdURL","staticUrl","ambitionBoxData","jobDescription","showMultipleApply","groupId","isTopGroup","createdDate","minExp","maxExp","salary","location","brandingTags","exclusive","hiringFor","jobType"
"Solution Architect - SAP S/4 HANA SD / ARM",,,"210423904127","INR","1 Day Ago","green","Serving Skill",false,"SAP S/4 HANA,edi,arm,s,pricing,software configuration,sap s hana,configuration management","[{""type"":""experience"",""label"":""5-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123619385,"https://www.naukri.com/job-listings-solution-architect-sap-s-4-hana-sd-arm-serving-skill-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-5-to-9-years-210423904127","serving-skill-jobs-careers-123619385","","Must possess good communication skills with the ability to understand business processes and translate the same into SAP Solution <br><br>Should have strong SAP Standard configuration knowledge and good SAP project process knowledge <br><br>Must be strong in Order-to-Cash processes,pricing and billing and delivery processing<br><br>Must have participated in providing designs for RICEFW elements",false,3356574,0,1682054562320,"5","9","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"Solution Architect -Solution Design Manager/Lead – SAP",,,"210423904054","INR","1 Day Ago","green","Serving Skill",false,"SAP,solution design,contract management,architecture,saps,sdms,architectural design,sap hana","[{""type"":""experience"",""label"":""7-12 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Visakhapatnam, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123619385,"https://www.naukri.com/job-listings-solution-architect-solution-design-manager-lead-sap-serving-skill-kolkata-mumbai-visakhapatnam-vizag-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-7-to-12-years-210423904054","serving-skill-jobs-careers-123619385","","Solution Architect -Solution Design Manager / Lead SAP Contract Management- Remote- Management Consultancy Firm. We are looking for a Commercial Solution Design Manager (SAP SD Consultant with Contract Management experience) to join a new project",false,3356574,0,1682054020778,"7","12","Not disclosed","Kolkata, Mumbai, Visakhapatnam, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"Stibo Step Developer",,,"210423903961","INR","1 Day Ago","green","HR Remedy India",false,"Stibo STEP  Development,javas,api,stp,data,javascript,ui,web ui","[{""type"":""experience"",""label"":""1-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123597745,"https://www.naukri.com/job-listings-stibo-step-developer-hr-remedy-india-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-1-to-6-years-210423903961","hr-remedy-india-jobs-careers-321193","","Hands-on experience in Stibo STEP technology,STIBO PDX<br><br>Experience of working in data model,workflows,integration end point<br><br>Good Communication Skill",false,195002,0,1682053357050,"1","6","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"Solution Architect - SAP Pricing  / Vistex",,,"210423903960","INR","1 Day Ago","green","Serving Skill",false,"Solution architecture,sap vistex,saps,process,s,edi,sap,sap s hana","[{""type"":""experience"",""label"":""5-10 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123619385,"https://www.naukri.com/job-listings-solution-architect-sap-pricing-vistex-serving-skill-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-5-to-10-years-210423903960","serving-skill-jobs-careers-123619385","","<br />IT functional expert with 5+years of relevant SAP and S/4 HANA experience<br />Fluent English (spoken and written) mandatory<br />Life Science/ regulated industry experience beneficial<br /><br />Key Skills:<br /><br />• Must possess good communication skills with the ability to understand business processes and translate the same into SAP Solution <br />• Should have strong SAP Standard configuration knowledge and good SAP project process knowledge <br />• Must be strong in pricing and billing<br />• Must have participated in providing designs for RICEFW elements <br />• Should have experience in an EDI environment; iDoc processing <br />• A good team player and Global project implementation experience is a plus<br />Ability to develop value-creating strategies and models that enable clients to innovate, drive growth and increase their business profitability <br />• Good knowledge on software configuration management systems <br />• Awareness of latest technologies and Industry trends <br />• Logical thinking and problem solving skills along with an ability to collaborate<br />• Understanding of the financial processes for various types of projects and the various pricing models available <br /><br />Must have:<br /><br />• Hands on configuration experience in S/4 HANA Pricing and Vistex<br />• Hands on experience on integration with HANA and SAP Vistex<br />• Must have worked on complex pricing programs in Vistex<br />• Expert on Vistex pricing and able to configure pricing design in Vistex <br /><br />An ideal candidate who has worked in Pharma industry and who can complement various pricing nuances and implement the same on SAP and Vistex. Hands on ability to configure, Unit test and UAT with clients globally<br /><br />",false,3356574,0,1682053355988,"5","10","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"Solution Architect - SAP S/4 HANA SD + Analytics + FIORI",,,"210423903826","INR","1 Day Ago","green","Serving Skill",false,"SAP S/4,sap hana,sd,data,sap s hana,microsoft azure,azure data factory,sap presales","[{""type"":""experience"",""label"":""5-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123619385,"https://www.naukri.com/job-listings-solution-architect-sap-s-4-hana-sd-analytics-fiori-serving-skill-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-5-to-7-years-210423903826","serving-skill-jobs-careers-123619385","","Must possess good communication skills with the ability to understand business processes and translate the same into SAP Solution <br><br>Should have strong SAP Standard configuration knowledge and good SAP project process knowledge <br><br>Must be strong in Order-to-Cash processes and should be exposed to any analytical platform<br><br>Hands on experience on FIORI requirements",false,3356574,0,1682052158868,"5","7","Not disclosed","Temp. WFH - Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"L1 Support ( Japanese Bilingual ) Professional",,,"200423908583","INR","1 Day Ago","green","HR Remedy India",false,"PL/SQL,japanese,japanese language,plsql,jlpt,bilingual,languages,informatica","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Visakhapatnam, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru""}]",123597745,"https://www.naukri.com/job-listings-l1-support-japanese-bilingual-professional-hr-remedy-india-kolkata-mumbai-visakhapatnam-vizag-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-4-to-9-years-200423908583","hr-remedy-india-jobs-careers-321193","","1.Japanese Language skill(Can join to the Japanese meeting alone, Japanese writing skills at N2 level)<br />2. Can work on Japan time zone.<br />3. Experience in Help Desk & L1 suppport operation (Ticket triaging<br />& coordination with stakeholders) Pharma Domain experience<br />4. Informatica blignual or PL/SQL bilingual",false,195002,0,1681991055349,"4","9","Not disclosed","Kolkata, Mumbai, Visakhapatnam, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",,,"Leading Client",
"Tableau Developer",,,"200423906112","INR","1 Day Ago","green","Ace Talent Consulting",false,"Tableau,data,data visualization,server,sql,python,data analytics,serv","[{""type"":""experience"",""label"":""5-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR""}]",123597283,"https://www.naukri.com/job-listings-tableau-developer-ace-talent-consulting-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-5-to-7-years-200423906112","ace-talent-consulting-jobs-careers-123597283","","Educational Certifications . Mandatory- Diploma / Graduate - Any Specialization,BE / BTech will be a preference <br><br>Optional- Diploma / PG - Any Postgraduate - Any Specialization",false,2470906,0,1681976439731,"5","7","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",,,"Leading Client",
"Senior Developer / Technical Lead",,,"200423905918","INR","1 Day Ago","green","HR Remedy India",false,"Git,technical,jdbc,spring boot,server configuration,senior,serv,core","[{""type"":""experience"",""label"":""5-8 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR""}]",123597745,"https://www.naukri.com/job-listings-senior-developer-technical-lead-hr-remedy-india-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-5-to-8-years-200423905918","hr-remedy-india-jobs-careers-321193","","Must have 5-8 years of IT experience with hands-on experience in core Java,Java,Spring boot framework<br><br>Must have knowledge in Spring annotations,Caching mechanisms for Rest APIs & Rule engine development<br><br>Should have work experience in more than one project,able to understand requirements and architecture design quickly and equip themselves to work on the project",false,195002,0,1681975507504,"5","8","Not disclosed","Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",,,"Leading Client",
"Plsql Lead","https://img.naukimg.com/logo_images/groups/v1/4637143.gif","https://img.naukimg.com/logo_images/groups/v1/4637143.gif","200423009215","INR","1 Day Ago","green","V Soft Consulting",false,"PLSQL,tools,etl,dw,sql server,sql,server,serv","[{""type"":""experience"",""label"":""8-10 Yrs""},{""type"":""salary"",""label"":""10-20 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",214364,"https://www.naukri.com/job-listings-plsql-lead-v-soft-consulting-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-8-to-10-years-200423009215","v-soft-consulting-jobs-careers-214364","https://www.ambitionbox.com/reviews/v-soft-consulting-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Bachelors Degree in Computer Science or related field <br><br> 10 years of IT Experience in Oracle PL / SQL. <br><br>Rich experience in a database development <br><br>Good exposure in programming experience as an Oracle PL / SQL,MySQL and SQL Server Developer <br><br>Experience in Designing and Implementation of Business Applications using the Oracle Relational Database Management System",false,4637143,0,1681994603201,"8","10","10-20 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Oracle Plsql, SQL,UNIX","https://img.naukimg.com/logo_images/groups/v1/4684655.gif","https://img.naukimg.com/logo_images/groups/v1/4684655.gif","200423006919","INR","1 Day Ago","green","Burgeon It Services",false,"unix shell scripting,oracle performance tuning,oracle sql,sql,plsql,shell scripting,etl,unix","[{""type"":""experience"",""label"":""7-10 Yrs""},{""type"":""salary"",""label"":""10-20 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",1136060,"https://www.naukri.com/job-listings-oracle-plsql-sql-unix-burgeon-it-services-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-10-years-200423006919","burgeon-it-services-jobs-careers-1136060","","<p><strong>Roles and Responsibilities</strong> :  Oracle PLSQL, SQL, Oracle Performance Tuning, ETL tool, UNIX shell scripting, GIT etc. </p><br /><br /><p><strong>Desired Candidate Profile</strong> </p><br /><br /><p><strong>Perks and Benefits</strong> </p><br /><br />",false,4684655,0,1681981653660,"7","10","10-20 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Java, Springboot, Microservices, Oracle","https://img.naukimg.com/logo_images/groups/v1/4684655.gif","https://img.naukimg.com/logo_images/groups/v1/4684655.gif","200423005499","INR","1 Day Ago","green","Burgeon It Services",false,"spring microservices,oracle,java spring boot,microservices,boot,spring,java,spring boot","[{""type"":""experience"",""label"":""7-10 Yrs""},{""type"":""salary"",""label"":""10-20 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",1136060,"https://www.naukri.com/job-listings-java-springboot-microservices-oracle-burgeon-it-services-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-10-years-200423005499","burgeon-it-services-jobs-careers-1136060","","<p><strong>Roles and Responsibilities</strong> : Java, Springboot, Microservices, Oracle </p><br /><br /><p><strong>Desired Candidate Profile</strong> </p><br /><br /><p><strong>Perks and Benefits</strong> </p><br /><br />",false,4684655,0,1681973482490,"7","10","10-20 Lacs PA","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
